date,open,close,high,low,volume,code
2012-01-02,89.11637391993006,88.6904296875,89.30337367219425,87.16325341900895,7029996.0,HDFCBANK.NS
2012-01-02,325.8945332459465,321.3033447265625,327.37170312129456,320.5847287882921,772876.0,HINDUNILVR.NS
2012-01-02,107.5525858522522,108.54995727539062,109.00968193962797,106.7655962375665,14927627.0,ICICIBANK.NS
2012-01-02,251.82996293549687,256.37060546875,257.07337382643817,250.26013720964977,5826176.0,INFY.NS
2012-01-02,143.98773575923693,146.0024871826172,146.66373461675394,141.99364788710804,18808107.0,RELIANCE.NS
2012-01-02,468.2524695261805,475.3508605957031,478.3152397680307,465.0259236551991,2248542.0,TCS.NS
2012-01-03,89.63582242186767,91.24610900878906,91.60972210906162,89.34493320983147,6878476.0,HDFCBANK.NS
2012-01-03,323.5790213556462,325.7348937988281,328.7291475436367,323.5790213556462,1521362.0,HINDUNILVR.NS
2012-01-03,109.8667892012406,113.10824584960938,113.60693148781996,109.8667892012406,18500311.0,ICICIBANK.NS
2012-01-03,257.7533460484213,261.42236328125,263.4896016633515,257.3791334307805,8903008.0,INFY.NS
2012-01-03,147.18031308128477,149.74267578125,150.20760560824172,146.7876918777344,20489219.0,RELIANCE.NS
2012-01-03,477.22615833909146,483.0137634277344,487.9745959226672,475.91537446873264,2708884.0,TCS.NS
2012-01-04,91.81749398896105,92.10838317871094,92.45122343400024,89.52153969664965,9742956.0,HDFCBANK.NS
2012-01-04,325.4554678863422,315.75408935546875,325.4554678863422,313.59821662980687,2571970.0,HINDUNILVR.NS
2012-01-04,114.2926418390458,115.80427551269533,116.7237378997536,113.82512235978923,32952243.0,ICICIBANK.NS
2012-01-04,259.66087725039347,260.518798828125,262.39895328466827,259.3003683623846,7341424.0,INFY.NS
2012-01-04,150.31092395617196,147.9862060546875,151.04449363516648,147.40761297109546,18541902.0,RELIANCE.NS
2012-01-04,485.95808388201954,473.09222412109375,485.9984058532975,471.5999665515781,2386770.0,TCS.NS
2012-01-05,92.25383044965776,92.1811065673828,92.81483600902592,91.48504599288046,6761212.0,HDFCBANK.NS
2012-01-05,315.31488567949737,314.0772705078125,318.46884279963643,310.8035481077201,3679775.0,HINDUNILVR.NS
2012-01-05,116.10037931394268,116.58348846435548,117.9392910899461,115.1653403145217,23203350.0,ICICIBANK.NS
2012-01-05,259.1315299104063,259.2182312011719,262.4902412085217,258.4241935510996,7125272.0,INFY.NS
2012-01-05,147.74857166163957,144.54563903808594,149.80466360610205,143.42976609203015,28959200.0,RELIANCE.NS
2012-01-05,473.0116085821235,472.6889343261719,477.9320709697215,470.81349483395866,2547312.0,TCS.NS
2012-01-06,91.63050198354163,94.1861801147461,94.9861302097684,91.20455774197734,7954444.0,HDFCBANK.NS
2012-01-06,314.3966232198784,316.8319396972656,319.1075772721262,310.0849029748939,1730249.0,HINDUNILVR.NS
2012-01-06,115.63283892832096,117.1444854736328,118.90546175661856,113.45108601660137,22273933.0,ICICIBANK.NS
2012-01-06,259.02200138425235,258.4880676269531,261.72357874016893,256.5668687055635,7087632.0,INFY.NS
2012-01-06,144.0393897388895,148.27552795410156,149.6083683467666,143.9567355366949,20575210.0,RELIANCE.NS
2012-01-06,470.2689063621346,471.6401977539063,479.283056084278,466.5583995214977,2119728.0,TCS.NS
2012-01-09,93.8952889310751,94.68485260009766,94.97574180830208,92.66939462020048,8463936.0,HDFCBANK.NS
2012-01-09,314.83581307971536,314.1571350097656,316.07345266936125,311.8016454826307,1662954.0,HINDUNILVR.NS
2012-01-09,116.2562264434689,116.53673553466795,117.65877189946428,113.918628885866,18357806.0,ICICIBANK.NS
2012-01-09,259.88907233600287,258.8896789550781,261.6049379197826,257.1236108499004,8265784.0,INFY.NS
2012-01-09,147.63495867608628,145.9405059814453,147.63495867608628,145.15526339484714,18386646.0,RELIANCE.NS
2012-01-09,472.2853927316812,472.4265441894531,475.7942397478686,469.9663141593437,1509028.0,TCS.NS
2012-01-10,95.5782918255778,95.51596069335938,96.05618074834224,94.74717624448584,8982772.0,HDFCBANK.NS
2012-01-10,314.1970674572349,315.75408935546875,318.58864019170704,312.75983521832865,1818282.0,HINDUNILVR.NS
2012-01-10,116.98867015388277,120.69764709472656,121.39893292981706,116.88737665333676,22240036.0,ICICIBANK.NS
2012-01-10,261.94257337134866,261.35845947265625,262.4354180807131,260.13543896615096,11179176.0,INFY.NS
2012-01-10,147.1286772245194,152.12939453125,152.70800155018966,147.1286772245194,19720278.0,RELIANCE.NS
2012-01-10,473.8987295899625,470.0268859863281,478.133569301192,467.24398147231625,3591790.0,TCS.NS
2012-01-11,95.68219807369536,96.12892150878906,96.4094243348418,94.53941394903669,7719112.0,HDFCBANK.NS
2012-01-11,316.8719296540448,313.3985900878906,318.34909985658186,312.4803570540871,1313159.0,HINDUNILVR.NS
2012-01-11,121.25867773650684,121.5781478881836,123.11316619711012,120.48726462984824,27287084.0,ICICIBANK.NS
2012-01-11,261.7600729381536,257.9815368652344,264.21520557397275,256.7402667974289,13795800.0,INFY.NS
2012-01-11,152.4806690495984,154.61941528320312,155.600961422106,151.15816056740672,21183286.0,RELIANCE.NS
2012-01-11,472.4470029606688,458.5728454589844,473.8989387988625,457.02008005934414,5675380.0,TCS.NS
2012-01-12,95.9315353238447,96.96003723144533,97.4690981505888,95.82764585797132,7975444.0,HDFCBANK.NS
2012-01-12,314.3966388842206,314.6361694335937,317.071510399616,310.20468369909764,2145254.0,HINDUNILVR.NS
2012-01-12,121.53918836167634,121.77294158935548,124.17287170922046,120.6353155189453,27573436.0,ICICIBANK.NS
2012-01-12,250.99038280957583,236.2275848388672,250.99038280957583,235.2966431482243,48970600.0,INFY.NS
2012-01-12,154.46443936766892,152.2740478515625,155.5906442453768,151.38548759725808,14225123.0,RELIANCE.NS
2012-01-12,444.0534436040758,439.415283203125,449.6998997443639,431.00610658369135,9528684.0,TCS.NS
2012-01-13,97.65609308848998,97.57298278808594,98.28981626259406,95.7964692050156,7381684.0,HDFCBANK.NS
2012-01-13,314.5164315289268,312.7198791503906,315.07536868250287,311.5621155712703,2414816.0,HINDUNILVR.NS
2012-01-13,122.77029762970798,123.02743530273438,126.18318848923995,121.67942757378718,32983258.0,ICICIBANK.NS
2012-01-13,238.9428451169465,235.85794067382807,239.03411434731967,232.9418932199109,20898944.0,INFY.NS
2012-01-13,153.32789076937013,151.22015380859375,155.17733339382102,150.45557498489012,20530513.0,RELIANCE.NS
2012-01-13,442.500423665835,437.902587890625,445.00097596881415,432.7602825757685,4019828.0,TCS.NS
2012-01-16,96.99119456385006,95.68218994140624,97.20936622819688,95.21468738468928,6383420.0,HDFCBANK.NS
2012-01-16,312.2008457085461,308.48797607421875,312.2008457085461,307.41003989204665,2898804.0,HINDUNILVR.NS
2012-01-16,121.86643832954104,123.36249542236328,124.1105239687744,121.13398635448712,27942612.0,ICICIBANK.NS
2012-01-16,235.58859389567272,240.9643402099609,241.3157355003036,235.39237405250483,13188736.0,INFY.NS
2012-01-16,150.83786600067577,147.32496643066406,150.83786600067577,146.9220134676214,17794345.0,RELIANCE.NS
2012-01-16,437.19684151050734,447.4411315917969,449.2963850947464,435.13992894782047,3047202.0,TCS.NS
2012-01-17,96.38864138921636,97.32364654541016,97.44831516775125,96.20164162615951,7322016.0,HDFCBANK.NS
2012-01-17,309.48611686575566,317.4707946777344,318.5886446979508,307.9690329549403,3985373.0,HINDUNILVR.NS
2012-01-17,124.67157403400536,122.41969299316406,125.3572703134454,122.084633141117,23766616.0,ICICIBANK.NS
2012-01-17,241.86347335372568,242.96327209472656,243.94441637342564,240.38948411780763,8740424.0,INFY.NS
2012-01-17,147.95523520492586,153.33824157714844,153.8238487838103,147.95523520492586,22738488.0,RELIANCE.NS
2012-01-17,451.6760887555127,445.2431335449219,453.6119866901663,441.2301369107159,3704218.0,TCS.NS
2012-01-18,98.25865179520606,100.128662109375,100.85588834266292,97.57298388304126,20137244.0,HDFCBANK.NS
2012-01-18,318.9878968724481,313.1990051269531,318.9878968724481,310.204750775835,1875310.0,HINDUNILVR.NS
2012-01-18,121.5236155498183,119.94184112548828,121.85867540377478,118.74967726555823,24342285.0,ICICIBANK.NS
2012-01-18,241.3157811784831,238.3997344970703,241.3157811784831,235.93089801300255,9700424.0,INFY.NS
2012-01-18,157.46075474802973,161.12863159179688,162.81276616668677,156.64451689921236,40461227.0,RELIANCE.NS
2012-01-18,435.583771494453,434.031005859375,442.1578795908404,421.5886459369357,11665532.0,TCS.NS
2012-01-19,100.9805536947021,101.1467742919922,101.86361409223808,99.79621133105482,16842176.0,HDFCBANK.NS
2012-01-19,314.59631535714885,312.5202941894531,315.6343137573449,309.8055085242989,1924205.0,HINDUNILVR.NS
2012-01-19,121.63269689994176,124.23521423339844,124.967666358082,121.63269689994176,24162462.0,ICICIBANK.NS
2012-01-19,238.76030799525512,236.81626892089844,239.3809432217788,235.1643092113955,9652336.0,INFY.NS
2012-01-19,163.04003620519336,162.34779357910156,164.47619411952698,161.61421006447168,23989114.0,RELIANCE.NS
2012-01-19,438.4068836110611,433.7889099121094,439.1731980380658,429.6952203335029,4163292.0,TCS.NS
2012-01-20,101.81166560348164,101.92594146728516,102.52850537725752,99.82737955512437,14390260.0,HDFCBANK.NS
2012-01-20,312.99935063835693,312.3206481933594,314.31681752141014,310.8834160240834,1944382.0,HINDUNILVR.NS
2012-01-20,126.85332218672274,131.28695678710938,132.71288691457534,126.85332218672274,53063989.0,ICICIBANK.NS
2012-01-20,236.93485904717448,236.27772521972656,238.18524271430127,235.1368601434208,11635712.0,INFY.NS
2012-01-20,163.24669983935365,163.7943115234375,165.3131238886793,159.5374959141471,31725274.0,RELIANCE.NS
2012-01-20,435.56333989743536,435.3818664550781,439.9998387682143,432.760298940527,2572694.0,TCS.NS
2012-01-23,100.98055264181342,100.56499481201172,101.3441657428899,99.92087890763725,7533728.0,HDFCBANK.NS
2012-01-23,312.32062231388073,315.9137268066406,321.5030004620449,310.3643911548689,2009356.0,HINDUNILVR.NS
2012-01-23,131.37264947224838,133.51544189453125,135.8296681734504,131.37264947224838,25234418.0,ICICIBANK.NS
2012-01-23,236.38723902383563,237.3273162841797,238.71460373237144,236.2959698195793,5160864.0,INFY.NS
2012-01-23,156.07625011856646,159.43417358398438,161.12862608229383,156.05558656837096,28250482.0,RELIANCE.NS
2012-01-23,438.0035051182996,434.6559448242188,440.2015693135158,433.2241949505216,2130496.0,TCS.NS
2012-01-24,100.82471953389768,101.56233215332033,102.45578530149449,99.8481560870562,15063952.0,HDFCBANK.NS
2012-01-24,318.9080227555441,313.877685546875,318.9479607644621,312.999366125613,1785375.0,HINDUNILVR.NS
2012-01-24,134.02194694104972,138.39324951171875,139.47632508088532,132.0038321299526,46604728.0,ICICIBANK.NS
2012-01-24,238.94276027064132,239.1983184814453,240.9141838596787,236.84356871746152,5653208.0,INFY.NS
2012-01-24,160.0644301233188,161.9552001953125,163.5773303131797,159.19653340271634,22291662.0,RELIANCE.NS
2012-01-24,438.8102262342984,439.092529296875,441.63345379279104,434.77704400788014,2641310.0,TCS.NS
2012-01-25,101.86361211729609,101.8532257080078,102.43500412815293,100.92860700862124,14819100.0,HDFCBANK.NS
2012-01-25,314.1970858678057,314.23699951171875,318.6685105147347,310.8035976468701,3214760.0,HINDUNILVR.NS
2012-01-25,138.97764989771943,137.14654541015625,139.47633578788844,135.47127208916436,31109006.0,ICICIBANK.NS
2012-01-25,240.4944148070764,243.30551147460935,244.1451839123072,239.58172253076876,10545360.0,INFY.NS
2012-01-25,162.9780343306899,163.44297790527344,164.27987909834175,161.75884374623695,16786908.0,RELIANCE.NS
2012-01-25,442.8132853538531,444.0670166015625,448.89996666115167,441.2562296412519,5845238.0,TCS.NS
2012-01-27,104.69980084184192,100.60655975341795,104.7205800028816,99.66116182384614,14877636.0,HDFCBANK.NS
2012-01-27,319.3472586532754,311.3625793457031,319.3472586532754,306.69153707731186,3014531.0,HINDUNILVR.NS
2012-01-27,138.38541933710056,138.37762451171875,138.77501674196336,134.66864780085714,25271570.0,ICICIBANK.NS
2012-01-27,246.60942615754016,248.7086181640625,249.62131034081136,245.1673680617722,12218872.0,INFY.NS
2012-01-27,165.31309058865313,169.528564453125,171.07838562645244,165.10644132830086,24347771.0,RELIANCE.NS
2012-01-27,446.8981113369328,448.4147338867188,453.1870592577348,444.9163813313677,5209718.0,TCS.NS
2012-01-30,100.34683427353109,99.53649139404295,100.35722068340776,98.27943143530408,9975016.0,HDFCBANK.NS
2012-01-30,309.80549699513404,305.2941589355469,312.1210486713794,303.4177547890488,3357821.0,HINDUNILVR.NS
2012-01-30,136.6711712073844,132.8063507080078,137.33348280270138,132.1518339372561,24137976.0,ICICIBANK.NS
2012-01-30,246.32647864534223,247.54949951171875,248.72686348747985,245.51419153431615,9588456.0,INFY.NS
2012-01-30,168.18538808682445,164.2281951904297,169.2082611220256,163.70126101454088,21126187.0,RELIANCE.NS
2012-01-30,445.88686772134827,449.62786865234375,452.5397631428417,445.1791107884573,2595558.0,TCS.NS
2012-01-31,100.46110123556812,102.2480010986328,102.85055865895804,99.70270949545656,10653848.0,HDFCBANK.NS
2012-01-31,306.6115978550802,302.579345703125,306.6115978550802,298.9063893970259,5410046.0,HINDUNILVR.NS
2012-01-31,133.9829677314594,140.59056091308594,141.3230130155116,133.85830282466128,56490241.0,ICICIBANK.NS
2012-01-31,247.52207601148547,250.62522888183597,251.41469856672592,246.97446079907067,8658896.0,INFY.NS
2012-01-31,166.24300344017996,168.8466796875,169.61125861888894,165.60240580768914,27405612.0,RELIANCE.NS
2012-01-31,450.1335497591203,457.97955322265625,459.39506753007487,450.1335497591203,3538120.0,TCS.NS
2012-02-01,102.74669689338234,103.29730987548828,103.82715003408552,100.01440480636128,12020596.0,HDFCBANK.NS
2012-02-01,303.218201060354,307.2105407714844,308.48809435250763,301.1421795371046,3629907.0,HINDUNILVR.NS
2012-02-01,141.50221214597218,138.6815185546875,141.8684381545275,136.8270301928165,43818566.0,ICICIBANK.NS
2012-02-01,250.0503194913695,250.3241271972656,250.8078586008544,246.02990521995568,6269336.0,INFY.NS
2012-02-01,169.2186294624324,171.76031494140625,172.3389081032901,168.6193727516988,16522676.0,RELIANCE.NS
2012-02-01,456.7660425073983,456.48291015625,459.0308544705943,448.2122858740406,2288804.0,TCS.NS
2012-02-02,103.68167543835078,103.45311737060548,103.88945434704488,102.08177530504264,22841708.0,HDFCBANK.NS
2012-02-02,308.2085565131321,311.9613647460937,314.1571510943091,307.56979204966314,3401946.0,HINDUNILVR.NS
2012-02-02,140.0996774066631,140.62173461914062,142.09442065007002,137.02184560464417,46734902.0,ICICIBANK.NS
2012-02-02,250.08675552787048,251.6291961669922,254.0021954779613,249.16492765175505,11538256.0,INFY.NS
2012-02-02,172.545556273316,171.35736083984375,174.13669090675992,170.30349226711996,21445055.0,RELIANCE.NS
2012-02-02,459.435443944632,464.2886352539063,466.16925676009305,457.1301978204127,3386140.0,TCS.NS
2012-02-03,103.37001425660686,105.18807983398438,105.55169294945988,102.90251167956691,14915004.0,HDFCBANK.NS
2012-02-03,313.19899877024955,320.5049743652344,322.5410819030523,312.2408276504171,3661767.0,HINDUNILVR.NS
2012-02-03,140.87883584063937,142.79566955566406,143.17747210230078,139.0243476447397,27169367.0,ICICIBANK.NS
2012-02-03,250.0823042192536,254.02513122558597,254.8237371353044,250.0823042192536,11637200.0,INFY.NS
2012-02-03,171.51236199415288,173.22747802734375,173.57877217162317,168.54704600892694,19989261.0,RELIANCE.NS
2012-02-03,463.0752541746472,473.8129577636719,475.6126628029564,461.4575240290589,2777558.0,TCS.NS
2012-02-06,105.9672382956946,105.48934936523438,107.21391168740864,103.8894493095045,17438624.0,HDFCBANK.NS
2012-02-06,324.09809015310015,309.0469665527344,328.0904293379555,307.09073497253803,8152556.0,HINDUNILVR.NS
2012-02-06,144.15151444868897,144.62681579589844,145.9982083627822,143.26321805601748,32126297.0,ICICIBANK.NS
2012-02-06,256.01929854203576,253.46376037597656,256.2748345326221,251.1820298705665,7937680.0,INFY.NS
